agency_cd	site_no	datetime	Discharge_cfs	136450_00060_00003_cd
USGS	08168710	1965-08-10	234	A
USGS	08168710	1965-08-11	234	A
USGS	08168710	1965-08-12	230	A
USGS	08168710	1965-08-13	230	A
USGS	08168710	1965-08-14	230	A
USGS	08168710	1965-08-15	230	A
USGS	08168710	1965-08-16	230	A
USGS	08168710	1965-08-17	226	A
USGS	08168710	1965-08-18	226	A
USGS	08168710	1965-08-19	222	A
USGS	08168710	1965-08-20	222	A
USGS	08168710	1965-08-21	222	A
USGS	08168710	1965-08-22	219	A
USGS	08168710	1965-08-23	219	A
USGS	08168710	1965-08-24	219	A
USGS	08168710	1965-08-25	219	A
USGS	08168710	1965-08-26	215	A
USGS	08168710	1965-08-27	215	A
USGS	08168710	1965-08-28	211	A
USGS	08168710	1965-08-29	211	A
USGS	08168710	1965-08-30	211	A
USGS	08168710	1965-08-31	211	A
USGS	08168710	1965-09-01	215	A
USGS	08168710	1965-09-02	219	A
USGS	08168710	1965-09-03	215	A
USGS	08168710	1965-09-04	211	A
USGS	08168710	1965-09-05	211	A
USGS	08168710	1965-09-06	211	A
USGS	08168710	1965-09-07	211	A
USGS	08168710	1965-09-08	211	A
USGS	08168710	1965-09-09	208	A
USGS	08168710	1965-09-10	204	A
USGS	08168710	1965-09-11	204	A
USGS	08168710	1965-09-12	204	A
USGS	08168710	1965-09-13	200	A
USGS	08168710	1965-09-14	197	A
USGS	08168710	1965-09-15	194	A
USGS	08168710	1965-09-16	197	A
USGS	08168710	1965-09-17	194	A
USGS	08168710	1965-09-18	194	A
USGS	08168710	1965-09-19	194	A
USGS	08168710	1965-09-20	197	A
USGS	08168710	1965-09-21	194	A
USGS	08168710	1965-09-22	194	A
USGS	08168710	1965-09-23	197	A
USGS	08168710	1965-09-24	201	A
USGS	08168710	1965-09-25	204	A
USGS	08168710	1965-09-26	213	A
USGS	08168710	1965-09-27	222	A
USGS	08168710	1965-09-28	219	A
USGS	08168710	1965-09-29	219	A
USGS	08168710	1965-09-30	219	A
USGS	08168710	1965-10-01	219	A
USGS	08168710	1965-10-02	219	A
USGS	08168710	1965-10-03	226	A
USGS	08168710	1965-10-04	234	A
USGS	08168710	1965-10-05	242	A
USGS	08168710	1965-10-06	238	A
USGS	08168710	1965-10-07	238	A
USGS	08168710	1965-10-08	238	A
USGS	08168710	1965-10-09	238	A
USGS	08168710	1965-10-10	238	A
USGS	08168710	1965-10-11	238	A
USGS	08168710	1965-10-12	238	A
USGS	08168710	1965-10-13	238	A
USGS	08168710	1965-10-14	238	A
USGS	08168710	1965-10-15	238	A
USGS	08168710	1965-10-16	238	A
USGS	08168710	1965-10-17	238	A
USGS	08168710	1965-10-18	244	A
USGS	08168710	1965-10-19	251	A
USGS	08168710	1965-10-20	258	A
USGS	08168710	1965-10-21	258	A
USGS	08168710	1965-10-22	258	A
USGS	08168710	1965-10-23	258	A
USGS	08168710	1965-10-24	258	A
USGS	08168710	1965-10-25	258	A
USGS	08168710	1965-10-26	258	A
USGS	08168710	1965-10-27	258	A
USGS	08168710	1965-10-28	258	A
USGS	08168710	1965-10-29	258	A
USGS	08168710	1965-10-30	258	A
USGS	08168710	1965-10-31	258	A
USGS	08168710	1965-11-01	262	A
USGS	08168710	1965-11-02	262	A
USGS	08168710	1965-11-03	262	A
USGS	08168710	1965-11-04	262	A
USGS	08168710	1965-11-05	262	A
USGS	08168710	1965-11-06	262	A
USGS	08168710	1965-11-07	262	A
USGS	08168710	1965-11-08	263	A
USGS	08168710	1965-11-09	265	A
USGS	08168710	1965-11-10	266	A
USGS	08168710	1965-11-11	266	A
USGS	08168710	1965-11-12	266	A
USGS	08168710	1965-11-13	266	A
USGS	08168710	1965-11-14	266	A
USGS	08168710	1965-11-15	266	A
USGS	08168710	1965-11-16	266	A
USGS	08168710	1965-11-17	266	A
USGS	08168710	1965-11-18	266	A
USGS	08168710	1965-11-19	266	A
USGS	08168710	1965-11-20	262	A
USGS	08168710	1965-11-21	262	A
USGS	08168710	1965-11-22	262	A
USGS	08168710	1965-11-23	262	A
USGS	08168710	1965-11-24	262	A
USGS	08168710	1965-11-25	262	A
USGS	08168710	1965-11-26	262	A
USGS	08168710	1965-11-27	262	A
USGS	08168710	1965-11-28	262	A
USGS	08168710	1965-11-29	262	A
USGS	08168710	1965-11-30	262	A
USGS	08168710	1965-12-01	266	A
USGS	08168710	1965-12-02	274	A
USGS	08168710	1965-12-03	282	A
USGS	08168710	1965-12-04	290	A
USGS	08168710	1965-12-05	299	A
USGS	08168710	1965-12-06	294	A
USGS	08168710	1965-12-07	294	A
USGS	08168710	1965-12-08	294	A
USGS	08168710	1965-12-09	290	A
USGS	08168710	1965-12-10	294	A
USGS	08168710	1965-12-11	294	A
USGS	08168710	1965-12-12	299	A
USGS	08168710	1965-12-13	299	A
USGS	08168710	1965-12-14	304	A
USGS	08168710	1965-12-15	304	A
USGS	08168710	1965-12-16	304	A
USGS	08168710	1965-12-17	308	A
USGS	08168710	1965-12-18	310	A
USGS	08168710	1965-12-19	312	A
USGS	08168710	1965-12-20	308	A
USGS	08168710	1965-12-21	304	A
USGS	08168710	1965-12-22	304	A
USGS	08168710	1965-12-23	304	A
USGS	08168710	1965-12-24	304	A
USGS	08168710	1965-12-25	304	A
USGS	08168710	1965-12-26	308	A
USGS	08168710	1965-12-27	308	A
USGS	08168710	1965-12-28	308	A
USGS	08168710	1965-12-29	308	A
USGS	08168710	1965-12-30	308	A
USGS	08168710	1965-12-31	308	A
USGS	08168710	1966-01-01	308	A
USGS	08168710	1966-01-02	308	A
USGS	08168710	1966-01-03	308	A
USGS	08168710	1966-01-04	308	A
USGS	08168710	1966-01-05	308	A
USGS	08168710	1966-01-06	308	A
USGS	08168710	1966-01-07	308	A
USGS	08168710	1966-01-08	308	A
USGS	08168710	1966-01-09	308	A
USGS	08168710	1966-01-10	308	A
USGS	08168710	1966-01-11	304	A
USGS	08168710	1966-01-12	304	A
USGS	08168710	1966-01-13	304	A
USGS	08168710	1966-01-14	304	A
USGS	08168710	1966-01-15	304	A
USGS	08168710	1966-01-16	304	A
USGS	08168710	1966-01-17	304	A
USGS	08168710	1966-01-18	304	A
USGS	08168710	1966-01-19	304	A
USGS	08168710	1966-01-20	304	A
USGS	08168710	1966-01-21	304	A
USGS	08168710	1966-01-22	304	A
USGS	08168710	1966-01-23	304	A
USGS	08168710	1966-01-24	304	A
USGS	08168710	1966-01-25	304	A
USGS	08168710	1966-01-26	304	A
USGS	08168710	1966-01-27	304	A
USGS	08168710	1966-01-28	304	A
USGS	08168710	1966-01-29	304	A
USGS	08168710	1966-01-30	304	A
USGS	08168710	1966-01-31	304	A
USGS	08168710	1966-02-01	304	A
USGS	08168710	1966-02-02	304	A
USGS	08168710	1966-02-03	304	A
USGS	08168710	1966-02-04	304	A
USGS	08168710	1966-02-05	304	A
USGS	08168710	1966-02-06	308	A
USGS	08168710	1966-02-07	312	A
USGS	08168710	1966-02-08	312	A
USGS	08168710	1966-02-09	317	A
USGS	08168710	1966-02-10	317	A
USGS	08168710	1966-02-11	312	A
USGS	08168710	1966-02-12	314	A
USGS	08168710	1966-02-13	317	A
USGS	08168710	1966-02-14	312	A
USGS	08168710	1966-02-15	312	A
USGS	08168710	1966-02-16	317	A
USGS	08168710	1966-02-17	312	A
USGS	08168710	1966-02-18	312	A
USGS	08168710	1966-02-19	312	A
USGS	08168710	1966-02-20	308	A
USGS	08168710	1966-02-21	308	A
USGS	08168710	1966-02-22	308	A
USGS	08168710	1966-02-23	308	A
USGS	08168710	1966-02-24	308	A
USGS	08168710	1966-02-25	304	A
USGS	08168710	1966-02-26	307	A
USGS	08168710	1966-02-27	309	A
USGS	08168710	1966-02-28	312	A
USGS	08168710	1966-03-01	308	A
USGS	08168710	1966-03-02	308	A
USGS	08168710	1966-03-03	308	A
USGS	08168710	1966-03-04	308	A
USGS	08168710	1966-03-05	308	A
USGS	08168710	1966-03-06	308	A
USGS	08168710	1966-03-07	308	A
USGS	08168710	1966-03-08	308	A
USGS	08168710	1966-03-09	308	A
USGS	08168710	1966-03-10	308	A
USGS	08168710	1966-03-11	308	A
USGS	08168710	1966-03-12	308	A
USGS	08168710	1966-03-13	308	A
USGS	08168710	1966-03-14	308	A
USGS	08168710	1966-03-15	308	A
USGS	08168710	1966-03-16	304	A
USGS	08168710	1966-03-17	304	A
USGS	08168710	1966-03-18	308	A
USGS	08168710	1966-03-19	304	A
USGS	08168710	1966-03-20	304	A
USGS	08168710	1966-03-21	308	A
USGS	08168710	1966-03-22	304	A
USGS	08168710	1966-03-23	304	A
USGS	08168710	1966-03-24	304	A
USGS	08168710	1966-03-25	304	A
USGS	08168710	1966-03-26	304	A
USGS	08168710	1966-03-27	304	A
USGS	08168710	1966-03-28	304	A
USGS	08168710	1966-03-29	304	A
USGS	08168710	1966-03-30	304	A
USGS	08168710	1966-03-31	299	A
USGS	08168710	1966-04-01	299	A
USGS	08168710	1966-04-02	294	A
USGS	08168710	1966-04-03	294	A
USGS	08168710	1966-04-04	294	A
USGS	08168710	1966-04-05	294	A
USGS	08168710	1966-04-06	290	A
USGS	08168710	1966-04-07	294	A
USGS	08168710	1966-04-08	294	A
USGS	08168710	1966-04-09	294	A
USGS	08168710	1966-04-10	294	A
USGS	08168710	1966-04-11	290	A
USGS	08168710	1966-04-12	290	A
USGS	08168710	1966-04-13	286	A
USGS	08168710	1966-04-14	286	A
USGS	08168710	1966-04-15	286	A
USGS	08168710	1966-04-16	286	A
USGS	08168710	1966-04-17	286	A
USGS	08168710	1966-04-18	290	A
USGS	08168710	1966-04-19	286	A
USGS	08168710	1966-04-20	286	A
USGS	08168710	1966-04-21	286	A
USGS	08168710	1966-04-22	286	A
USGS	08168710	1966-04-23	286	A
USGS	08168710	1966-04-24	290	A
USGS	08168710	1966-04-25	290	A
USGS	08168710	1966-04-26	290	A
USGS	08168710	1966-04-27	290	A
USGS	08168710	1966-04-28	290	A
USGS	08168710	1966-04-29	294	A
USGS	08168710	1966-04-30	294	A
USGS	08168710	1966-05-01	294	A
USGS	08168710	1966-05-02	294	A
USGS	08168710	1966-05-03	294	A
USGS	08168710	1966-05-04	294	A
USGS	08168710	1966-05-05	299	A
USGS	08168710	1966-05-06	299	A
USGS	08168710	1966-05-07	299	A
USGS	08168710	1966-05-08	299	A
USGS	08168710	1966-05-09	299	A
USGS	08168710	1966-05-10	299	A
USGS	08168710	1966-05-11	304	A
USGS	08168710	1966-05-12	304	A
USGS	08168710	1966-05-13	304	A
USGS	08168710	1966-05-14	304	A
USGS	08168710	1966-05-15	304	A
USGS	08168710	1966-05-16	304	A
USGS	08168710	1966-05-17	304	A
USGS	08168710	1966-05-18	304	A
USGS	08168710	1966-05-19	304	A
USGS	08168710	1966-05-20	304	A
USGS	08168710	1966-05-21	299	A
USGS	08168710	1966-05-22	299	A
USGS	08168710	1966-05-23	299	A
USGS	08168710	1966-05-24	299	A
USGS	08168710	1966-05-25	299	A
USGS	08168710	1966-05-26	299	A
USGS	08168710	1966-05-27	299	A
USGS	08168710	1966-05-28	299	A
USGS	08168710	1966-05-29	299	A
USGS	08168710	1966-05-30	299	A
USGS	08168710	1966-05-31	299	A
USGS	08168710	1966-06-01	294	A
USGS	08168710	1966-06-02	290	A
USGS	08168710	1966-06-03	290	A
USGS	08168710	1966-06-04	286	A
USGS	08168710	1966-06-05	286	A
USGS	08168710	1966-06-06	286	A
USGS	08168710	1966-06-07	282	A
USGS	08168710	1966-06-08	278	A
USGS	08168710	1966-06-09	274	A
USGS	08168710	1966-06-10	272	A
USGS	08168710	1966-06-11	270	A
USGS	08168710	1966-06-12	270	A
USGS	08168710	1966-06-13	266	A
USGS	08168710	1966-06-14	262	A
USGS	08168710	1966-06-15	262	A
USGS	08168710	1966-06-16	262	A
USGS	08168710	1966-06-17	258	A
USGS	08168710	1966-06-18	254	A
USGS	08168710	1966-06-19	254	A
USGS	08168710	1966-06-20	258	A
USGS	08168710	1966-06-21	262	A
USGS	08168710	1966-06-22	262	A
USGS	08168710	1966-06-23	262	A
USGS	08168710	1966-06-24	260	A
USGS	08168710	1966-06-25	258	A
USGS	08168710	1966-06-26	262	A
USGS	08168710	1966-06-27	262	A
USGS	08168710	1966-06-28	262	A
USGS	08168710	1966-06-29	262	A
USGS	08168710	1966-06-30	266	A
USGS	08168710	1966-07-01	262	A
USGS	08168710	1966-07-02	258	A
USGS	08168710	1966-07-03	258	A
USGS	08168710	1966-07-04	258	A
USGS	08168710	1966-07-05	258	A
USGS	08168710	1966-07-06	258	A
USGS	08168710	1966-07-07	258	A
USGS	08168710	1966-07-08	254	A
USGS	08168710	1966-07-09	254	A
USGS	08168710	1966-07-10	254	A
USGS	08168710	1966-07-11	250	A
USGS	08168710	1966-07-12	250	A
USGS	08168710	1966-07-13	246	A
USGS	08168710	1966-07-14	246	A
USGS	08168710	1966-07-15	246	A
USGS	08168710	1966-07-16	242	A
USGS	08168710	1966-07-17	238	A
USGS	08168710	1966-07-18	238	A
USGS	08168710	1966-07-19	234	A
USGS	08168710	1966-07-20	230	A
USGS	08168710	1966-07-21	226	A
USGS	08168710	1966-07-22	222	A
USGS	08168710	1966-07-23	222	A
USGS	08168710	1966-07-24	219	A
USGS	08168710	1966-07-25	215	A
USGS	08168710	1966-07-26	211	A
USGS	08168710	1966-07-27	208	A
USGS	08168710	1966-07-28	208	A
USGS	08168710	1966-07-29	204	A
USGS	08168710	1966-07-30	204	A
USGS	08168710	1966-07-31	204	A
USGS	08168710	1966-08-01	201	A
USGS	08168710	1966-08-02	197	A
USGS	08168710	1966-08-03	194	A
USGS	08168710	1966-08-04	197	A
USGS	08168710	1966-08-05	197	A
USGS	08168710	1966-08-06	201	A
USGS	08168710	1966-08-07	204	A
USGS	08168710	1966-08-08	208	A
USGS	08168710	1966-08-09	208	A
USGS	08168710	1966-08-10	208	A
USGS	08168710	1966-08-11	211	A
USGS	08168710	1966-08-12	215	A
USGS	08168710	1966-08-13	211	A
USGS	08168710	1966-08-14	215	A
USGS	08168710	1966-08-15	217	A
USGS	08168710	1966-08-16	219	A
USGS	08168710	1966-08-17	219	A
USGS	08168710	1966-08-18	219	A
USGS	08168710	1966-08-19	219	A
USGS	08168710	1966-08-20	219	A
USGS	08168710	1966-08-21	215	A
USGS	08168710	1966-08-22	215	A
USGS	08168710	1966-08-23	211	A
USGS	08168710	1966-08-24	211	A
USGS	08168710	1966-08-25	215	A
USGS	08168710	1966-08-26	219	A
USGS	08168710	1966-08-27	222	A
USGS	08168710	1966-08-28	226	A
USGS	08168710	1966-08-29	226	A
USGS	08168710	1966-08-30	222	A
USGS	08168710	1966-08-31	226	A
USGS	08168710	1966-09-01	230	A
USGS	08168710	1966-09-02	230	A
USGS	08168710	1966-09-03	226	A
USGS	08168710	1966-09-04	226	A
USGS	08168710	1966-09-05	226	A
USGS	08168710	1966-09-06	230	A
USGS	08168710	1966-09-07	230	A
USGS	08168710	1966-09-08	230	A
USGS	08168710	1966-09-09	230	A
USGS	08168710	1966-09-10	234	A
USGS	08168710	1966-09-11	238	A
USGS	08168710	1966-09-12	238	A
USGS	08168710	1966-09-13	238	A
USGS	08168710	1966-09-14	238	A
USGS	08168710	1966-09-15	238	A
USGS	08168710	1966-09-16	238	A
USGS	08168710	1966-09-17	242	A
USGS	08168710	1966-09-18	246	A
USGS	08168710	1966-09-19	246	A
USGS	08168710	1966-09-20	246	A
USGS	08168710	1966-09-21	250	A
USGS	08168710	1966-09-22	250	A
USGS	08168710	1966-09-23	246	A
USGS	08168710	1966-09-24	246	A
USGS	08168710	1966-09-25	246	A
USGS	08168710	1966-09-26	246	A
USGS	08168710	1966-09-27	250	A
USGS	08168710	1966-09-28	250	A
USGS	08168710	1966-09-29	246	A
USGS	08168710	1966-09-30	246	A
USGS	08168710	1966-10-01	250	A
USGS	08168710	1966-10-02	250	A
USGS	08168710	1966-10-03	250	A
USGS	08168710	1966-10-04	254	A
USGS	08168710	1966-10-05	250	A
USGS	08168710	1966-10-06	250	A
USGS	08168710	1966-10-07	250	A
USGS	08168710	1966-10-08	250	A
USGS	08168710	1966-10-09	250	A
USGS	08168710	1966-10-10	250	A
USGS	08168710	1966-10-11	250	A
USGS	08168710	1966-10-12	250	A
USGS	08168710	1966-10-13	246	A
USGS	08168710	1966-10-14	246	A
USGS	08168710	1966-10-15	246	A
USGS	08168710	1966-10-16	246	A
USGS	08168710	1966-10-17	246	A
USGS	08168710	1966-10-18	246	A
USGS	08168710	1966-10-19	246	A
USGS	08168710	1966-10-20	246	A
USGS	08168710	1966-10-21	246	A
USGS	08168710	1966-10-22	246	A
USGS	08168710	1966-10-23	246	A
USGS	08168710	1966-10-24	246	A
USGS	08168710	1966-10-25	246	A
USGS	08168710	1966-10-26	246	A
USGS	08168710	1966-10-27	246	A
USGS	08168710	1966-10-28	250	A
USGS	08168710	1966-10-29	250	A
USGS	08168710	1966-10-30	250	A
USGS	08168710	1966-10-31	250	A
USGS	08168710	1966-11-01	250	A
USGS	08168710	1966-11-02	250	A
USGS	08168710	1966-11-03	250	A
USGS	08168710	1966-11-04	250	A
USGS	08168710	1966-11-05	250	A
USGS	08168710	1966-11-06	250	A
USGS	08168710	1966-11-07	246	A
USGS	08168710	1966-11-08	246	A
USGS	08168710	1966-11-09	246	A
USGS	08168710	1966-11-10	246	A
USGS	08168710	1966-11-11	242	A
USGS	08168710	1966-11-12	242	A
USGS	08168710	1966-11-13	242	A
USGS	08168710	1966-11-14	242	A
USGS	08168710	1966-11-15	242	A
USGS	08168710	1966-11-16	242	A
USGS	08168710	1966-11-17	242	A
USGS	08168710	1966-11-18	242	A
USGS	08168710	1966-11-19	242	A
USGS	08168710	1966-11-20	242	A
USGS	08168710	1966-11-21	242	A
USGS	08168710	1966-11-22	242	A
USGS	08168710	1966-11-23	242	A
USGS	08168710	1966-11-24	242	A
USGS	08168710	1966-11-25	242	A
USGS	08168710	1966-11-26	242	A
USGS	08168710	1966-11-27	242	A
USGS	08168710	1966-11-28	242	A
USGS	08168710	1966-11-29	242	A
USGS	08168710	1966-11-30	242	A
USGS	08168710	1966-12-01	238	A
USGS	08168710	1966-12-02	238	A
USGS	08168710	1966-12-03	238	A
USGS	08168710	1966-12-04	238	A
USGS	08168710	1966-12-05	238	A
USGS	08168710	1966-12-06	238	A
USGS	08168710	1966-12-07	238	A
USGS	08168710	1966-12-08	238	A
USGS	08168710	1966-12-09	238	A
USGS	08168710	1966-12-10	238	A
USGS	08168710	1966-12-11	238	A
USGS	08168710	1966-12-12	238	A
USGS	08168710	1966-12-13	238	A
USGS	08168710	1966-12-14	238	A
USGS	08168710	1966-12-15	242	A
USGS	08168710	1966-12-16	246	A
USGS	08168710	1966-12-17	242	A
USGS	08168710	1966-12-18	242	A
USGS	08168710	1966-12-19	242	A
USGS	08168710	1966-12-20	242	A
USGS	08168710	1966-12-21	242	A
USGS	08168710	1966-12-22	242	A
USGS	08168710	1966-12-23	242	A
USGS	08168710	1966-12-24	242	A
USGS	08168710	1966-12-25	242	A
USGS	08168710	1966-12-26	246	A
USGS	08168710	1966-12-27	246	A
USGS	08168710	1966-12-28	246	A
USGS	08168710	1966-12-29	246	A
USGS	08168710	1966-12-30	246	A
USGS	08168710	1966-12-31	246	A
USGS	08168710	1967-01-01	246	A
USGS	08168710	1967-01-02	246	A
USGS	08168710	1967-01-03	246	A
USGS	08168710	1967-01-04	246	A
USGS	08168710	1967-01-05	246	A
USGS	08168710	1967-01-06	246	A
USGS	08168710	1967-01-07	246	A
USGS	08168710	1967-01-08	246	A
USGS	08168710	1967-01-09	246	A
USGS	08168710	1967-01-10	246	A
USGS	08168710	1967-01-11	246	A
USGS	08168710	1967-01-12	246	A
USGS	08168710	1967-01-13	246	A
USGS	08168710	1967-01-14	246	A
USGS	08168710	1967-01-15	246	A
USGS	08168710	1967-01-16	246	A
USGS	08168710	1967-01-17	246	A
USGS	08168710	1967-01-18	246	A
USGS	08168710	1967-01-19	246	A
USGS	08168710	1967-01-20	246	A
USGS	08168710	1967-01-21	246	A
USGS	08168710	1967-01-22	246	A
USGS	08168710	1967-01-23	246	A
USGS	08168710	1967-01-24	246	A
USGS	08168710	1967-01-25	246	A
USGS	08168710	1967-01-26	242	A
USGS	08168710	1967-01-27	242	A
USGS	08168710	1967-01-28	238	A
USGS	08168710	1967-01-29	238	A
USGS	08168710	1967-01-30	238	A
USGS	08168710	1967-01-31	234	A
USGS	08168710	1967-02-01	234	A
USGS	08168710	1967-02-02	234	A
USGS	08168710	1967-02-03	230	A
USGS	08168710	1967-02-04	230	A
USGS	08168710	1967-02-05	230	A
USGS	08168710	1967-02-06	230	A
USGS	08168710	1967-02-07	230	A
USGS	08168710	1967-02-08	230	A
USGS	08168710	1967-02-09	230	A
USGS	08168710	1967-02-10	230	A
USGS	08168710	1967-02-11	230	A
USGS	08168710	1967-02-12	226	A
USGS	08168710	1967-02-13	226	A
USGS	08168710	1967-02-14	226	A
USGS	08168710	1967-02-15	222	A
USGS	08168710	1967-02-16	222	A
USGS	08168710	1967-02-17	222	A
USGS	08168710	1967-02-18	222	A
USGS	08168710	1967-02-19	222	A
USGS	08168710	1967-02-20	222	A
USGS	08168710	1967-02-21	222	A
USGS	08168710	1967-02-22	222	A
USGS	08168710	1967-02-23	222	A
USGS	08168710	1967-02-24	222	A
USGS	08168710	1967-02-25	222	A
USGS	08168710	1967-02-26	222	A
USGS	08168710	1967-02-27	222	A
USGS	08168710	1967-02-28	222	A
USGS	08168710	1967-03-01	222	A
USGS	08168710	1967-03-02	219	A
USGS	08168710	1967-03-03	219	A
USGS	08168710	1967-03-04	215	A
USGS	08168710	1967-03-05	215	A
USGS	08168710	1967-03-06	215	A
USGS	08168710	1967-03-07	215	A
USGS	08168710	1967-03-08	215	A
USGS	08168710	1967-03-09	215	A
USGS	08168710	1967-03-10	211	A
USGS	08168710	1967-03-11	211	A
USGS	08168710	1967-03-12	208	A
USGS	08168710	1967-03-13	208	A
USGS	08168710	1967-03-14	204	A
USGS	08168710	1967-03-15	204	A
USGS	08168710	1967-03-16	204	A
USGS	08168710	1967-03-17	204	A
USGS	08168710	1967-03-18	201	A
USGS	08168710	1967-03-19	201	A
USGS	08168710	1967-03-20	206	A
USGS	08168710	1967-03-21	211	A
USGS	08168710	1967-03-22	208	A
USGS	08168710	1967-03-23	204	A
USGS	08168710	1967-03-24	207	A
USGS	08168710	1967-03-25	211	A
USGS	08168710	1967-03-26	211	A
USGS	08168710	1967-03-27	211	A
USGS	08168710	1967-03-28	211	A
USGS	08168710	1967-03-29	208	A
USGS	08168710	1967-03-30	208	A
USGS	08168710	1967-03-31	204	A
USGS	08168710	1967-04-01	204	A
USGS	08168710	1967-04-02	201	A
USGS	08168710	1967-04-03	201	A
USGS	08168710	1967-04-04	197	A
USGS	08168710	1967-04-05	197	A
USGS	08168710	1967-04-06	194	A
USGS	08168710	1967-04-07	194	A
USGS	08168710	1967-04-08	191	A
USGS	08168710	1967-04-09	191	A
USGS	08168710	1967-04-10	194	A
USGS	08168710	1967-04-11	191	A
USGS	08168710	1967-04-12	194	A
USGS	08168710	1967-04-13	195	A
USGS	08168710	1967-04-14	197	A
USGS	08168710	1967-04-15	194	A
USGS	08168710	1967-04-16	197	A
USGS	08168710	1967-04-17	197	A
USGS	08168710	1967-04-18	197	A
USGS	08168710	1967-04-19	197	A
USGS	08168710	1967-04-20	197	A
USGS	08168710	1967-04-21	197	A
USGS	08168710	1967-04-22	194	A
USGS	08168710	1967-04-23	197	A
USGS	08168710	1967-04-24	194	A
USGS	08168710	1967-04-25	194	A
USGS	08168710	1967-04-26	194	A
USGS	08168710	1967-04-27	194	A
USGS	08168710	1967-04-28	194	A
USGS	08168710	1967-04-29	191	A
USGS	08168710	1967-04-30	194	A
USGS	08168710	1967-05-01	190	A
USGS	08168710	1967-05-02	187	A
USGS	08168710	1967-05-03	184	A
USGS	08168710	1967-05-04	182	A
USGS	08168710	1967-05-05	180	A
USGS	08168710	1967-05-06	180	A
USGS	08168710	1967-05-07	177	A
USGS	08168710	1967-05-08	177	A
USGS	08168710	1967-05-09	174	A
USGS	08168710	1967-05-10	171	A
USGS	08168710	1967-05-11	166	A
USGS	08168710	1967-05-12	161	A
USGS	08168710	1967-05-13	156	A
USGS	08168710	1967-05-14	156	A
USGS	08168710	1967-05-15	153	A
USGS	08168710	1967-05-16	150	A
USGS	08168710	1967-05-17	147	A
USGS	08168710	1967-05-18	145	A
USGS	08168710	1967-05-19	144	A
USGS	08168710	1967-05-20	145	A
USGS	08168710	1967-05-21	147	A
USGS	08168710	1967-05-22	148	A
USGS	08168710	1967-05-23	150	A
USGS	08168710	1967-05-24	147	A
USGS	08168710	1967-05-25	144	A
USGS	08168710	1967-05-26	141	A
USGS	08168710	1967-05-27	139	A
USGS	08168710	1967-05-28	139	A
USGS	08168710	1967-05-29	140	A
USGS	08168710	1967-05-30	141	A
USGS	08168710	1967-05-31	143	A
USGS	08168710	1967-06-01	144	A
USGS	08168710	1967-06-02	142	A
USGS	08168710	1967-06-03	141	A
USGS	08168710	1967-06-04	141	A
USGS	08168710	1967-06-05	136	A
USGS	08168710	1967-06-06	132	A
USGS	08168710	1967-06-07	127	A
USGS	08168710	1967-06-08	123	A
USGS	08168710	1967-06-09	119	A
USGS	08168710	1967-06-10	115	A
USGS	08168710	1967-06-11	113	A
USGS	08168710	1967-06-12	111	A
USGS	08168710	1967-06-13	109	A
USGS	08168710	1967-06-14	107	A
USGS	08168710	1967-06-15	105	A
USGS	08168710	1967-06-16	102	A
USGS	08168710	1967-06-17	100	A
USGS	08168710	1967-06-18	100	A
USGS	08168710	1967-06-19	95.9	A
USGS	08168710	1967-06-20	92.0	A
USGS	08168710	1967-06-21	90.0	A
USGS	08168710	1967-06-22	88.0	A
USGS	08168710	1967-06-23	87.0	A
USGS	08168710	1967-06-24	86.0	A
USGS	08168710	1967-06-25	83.4	A
USGS	08168710	1967-06-26	81.0	A
USGS	08168710	1967-06-27	78.6	A
USGS	08168710	1967-06-28	76.3	A
USGS	08168710	1967-06-29	74.0	A
USGS	08168710	1967-06-30	73.0	A
USGS	08168710	1967-07-01	72.0	A
USGS	08168710	1967-07-02	72.4	A
USGS	08168710	1967-07-03	72.7	A
USGS	08168710	1967-07-04	73.1	A
USGS	08168710	1967-07-05	73.4	A
USGS	08168710	1967-07-06	73.8	A
USGS	08168710	1967-07-07	74.1	A
USGS	08168710	1967-07-08	74.5	A
USGS	08168710	1967-07-09	74.9	A
USGS	08168710	1967-07-10	75.3	A
USGS	08168710	1967-07-11	75.6	A
USGS	08168710	1967-07-12	76.0	A
USGS	08168710	1967-07-13	79.0	A
USGS	08168710	1967-07-14	82.1	A
USGS	08168710	1967-07-15	85.4	A
USGS	08168710	1967-07-16	88.8	A
USGS	08168710	1967-07-17	92.3	A
USGS	08168710	1967-07-18	96.0	A
USGS	08168710	1967-07-19	95.0	A
USGS	08168710	1967-07-20	94.0	A
USGS	08168710	1967-07-21	99.4	A
USGS	08168710	1967-07-22	105	A
USGS	08168710	1967-07-23	105	A
USGS	08168710	1967-07-24	102	A
USGS	08168710	1967-07-25	98.0	A
USGS	08168710	1967-07-26	95.1	A
USGS	08168710	1967-07-27	92.0	A
USGS	08168710	1967-07-28	90.0	A
USGS	08168710	1967-07-29	88.0	A
USGS	08168710	1967-07-30	88.0	A
USGS	08168710	1967-07-31	83.1	A
USGS	08168710	1967-08-01	78.5	A
USGS	08168710	1967-08-02	74.1	A
USGS	08168710	1967-08-03	70.0	A
USGS	08168710	1967-08-04	70.0	A
USGS	08168710	1967-08-05	69.0	A
USGS	08168710	1967-08-06	69.0	A
USGS	08168710	1967-08-07	65.2	A
USGS	08168710	1967-08-08	61.6	A
